Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Metal Ion Transport (GO:0030001)	10/171	0.10809687257814024	0.37300326182306	0	0	1.6090074753280463	3.5796031548619545	CACNG8;GRIN3A;NIPAL2;CAV1;SCN9A;KCNMB4;ATP2B2;SCN2A;SGK1;CLU
Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)	4/49	0.1096627323881632	0.37666710109634677	0	0	2.297951248691491	5.079266643909659	CD164;ALCAM;AMIGO2;ICAM1
Nuclear Export (GO:0051168)	4/49	0.1096627323881632	0.37666710109634677	0	0	2.297951248691491	5.079266643909659	RANBP3L;UBE2I;DDX39B;HNRNPA1
Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	4/49	0.1096627323881632	0.37666710109634677	0	0	2.297951248691491	5.079266643909659	BMP4;DAB2;TTK;TGFBR2
Neuron Development (GO:0048666)	9/150	0.10966578338887242	0.37666710109634677	0	0	1.6530012108631724	3.6536581173573754	NTRK2;FLRT3;ARL3;STMN1;PPT1;ETV1;LAMB1;APOE;INSM1
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	10/172	0.11117289992110406	0.38140263933672075	0	0	1.5989915741159522	3.5124546346717067	CLDN11;CD164;ALCAM;CDH3;CADM4;PCDHB2;FLRT3;AMIGO2;ICAM1;TGFBR2
Regulation Of Wnt Signaling Pathway (GO:0030111)	7/109	0.11365476941819375	0.3894674970489661	0	0	1.7760598834128245	3.8622016422231273	KANK1;DAAM2;GPC3;DACT3;SHISA2;ATP6V1C2;DACT1
Regulation Of Programmed Cell Death (GO:0043067)	11/195	0.11464550634146249	0.3924099070742915	0	0	1.54890565926276	3.3547909767349475	BMP4;RARG;LGALS1;ANP32A;AMIGO2;BCL3;GAS1;SOX9;SGK1;CLU;MCM2
Regulation Of Epithelial Cell Migration (GO:0010632)	4/50	0.11588367060208798	0.39460731041646085	0	0	2.2478787524138335	4.844557323227968	RHOJ;SOX9;MCC;PFN2
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	4/50	0.11588367060208798	0.39460731041646085	0	0	2.2478787524138335	4.844557323227968	KIF20B;SGK1;NBL1;GAS7
Glycosphingolipid Metabolic Process (GO:0006687)	3/32	0.1159515927275565	0.39460731041646085	0	0	2.6729699666295885	5.7591342571113024	B3GALNT1;CERK;FUT9
Mesenchymal Cell Migration (GO:0090497)	3/32	0.1159515927275565	0.39460731041646085	0	0	2.6729699666295885	5.7591342571113024	SEMA5A;SEMA3C;SOX8
Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	3/32	0.1159515927275565	0.39460731041646085	0	0	2.6729699666295885	5.7591342571113024	FAM107A;CCL2;DACT1
Autonomic Nervous System Development (GO:0048483)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	TFAP2B;SOX8
Regulation Of Osteoblast Proliferation (GO:0033688)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	CCNA2;SOX8
Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	ATP1B2;CACNA1C
Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	ITGAV;LTBP1
Chondroitin Sulfate Metabolic Process (GO:0030204)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	DSEL;DSE
Reverse Cholesterol Transport (GO:0043691)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	APOE;CLU
Synaptic Transmission, Cholinergic (GO:0007271)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	NQO1;APOE
Negative Regulation Of Anoikis (GO:2000811)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	CAV1;SNAI2
Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	CAV1;BCL3
Neuron Projection Organization (GO:0106027)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	PRNP;MAP1A
Nitric Oxide Metabolic Process (GO:0046209)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	NQO1;DDAH2
Nuclear Migration (GO:0007097)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	LMNB2;LMNB1
Oligodendrocyte Development (GO:0014003)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	PLP1;HES5
Positive Regulation By Host Of Viral Transcription (GO:0043923)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	SMARCB1;TFAP4
Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	EDN1;ZFPM2
Regulation Of NMDA Receptor Activity (GO:2000310)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	CCL2;EPHB2
Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	2/16	0.11844551826943311	0.39539509525672556	0	0	3.6891658676893577	7.870105608468377	CALM3;CACNA1C
Sensory Organ Development (GO:0007423)	5/70	0.12048062201707874	0.4012869148124898	0	0	1.9892183288409704	4.209715816345573	MAFB;OLIG1;OLIG2;FREM2;STRA6
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	5/70	0.12048062201707874	0.4012869148124898	0	0	1.9892183288409704	4.209715816345573	EDN1;GRK5;NMT1;KCTD12;MGLL
SMAD Protein Signal Transduction (GO:0060395)	4/51	0.12225521482499425	0.4053797357645736	0	0	2.1999370006586294	4.6234854856409555	BMP4;ATOH8;SMAD9;SMAD7
Cholesterol Transport (GO:0030301)	4/51	0.12225521482499425	0.4053797357645736	0	0	2.1999370006586294	4.6234854856409555	LIMA1;CAV1;APOE;CLU
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	4/51	0.12225521482499425	0.4053797357645736	0	0	2.1999370006586294	4.6234854856409555	NOTCH2;F2R;ARHGEF3;LPAR1
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	4/51	0.12225521482499425	0.4053797357645736	0	0	2.1999370006586294	4.6234854856409555	EPB41;SORBS1;EPHB2;GNAI1
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	3/33	0.12419891657164002	0.40908534493829546	0	0	2.5837365591397847	5.38934072828805	CAV1;STK39;NEDD4L
Regulation Of Protein Polymerization (GO:0032271)	3/33	0.12419891657164002	0.40908534493829546	0	0	2.5837365591397847	5.38934072828805	DAAM2;ARHGAP28;PFN2
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	3/33	0.12419891657164002	0.40908534493829546	0	0	2.5837365591397847	5.38934072828805	TPM1;ZFPM2;SMAD7
Lung Development (GO:0030324)	3/33	0.12419891657164002	0.40908534493829546	0	0	2.5837365591397847	5.38934072828805	BMP4;RCAN3;STRA6
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	3/33	0.12419891657164002	0.40908534493829546	0	0	2.5837365591397847	5.38934072828805	RGCC;APOE;MEOX2
Positive Regulation Of Protein Dephosphorylation (GO:0035307)	3/33	0.12419891657164002	0.40908534493829546	0	0	2.5837365591397847	5.38934072828805	CDCA2;CALM3;PPIA
Positive Regulation Of Signal Transduction (GO:0009967)	14/266	0.125184210382721	0.4118740742492405	0	0	1.4401242989237533	2.992533567832825	KANK1;SMARCB1;THRB;LAMB1;SORBS1;TPD52L1;MT3;KLF2;GRIN1;GRIN2A;CDH3;ITGAV;ATP6V1C2;DACT1
Calcium Ion Transport (GO:0006816)	7/112	0.12607599778733947	0.41434932458648843	0	0	1.725045045045045	3.572344716955115	CACNG8;GRIN3A;CAV1;ITGAV;ATP2B2;CACNA1C;CLU
Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)	4/52	0.1287728412494626	0.4183959529481888	0	0	2.1539928218932256	4.4150506053181005	AKAP12;GPR37;LPAR1;GNAI1
Cartilage Development (GO:0051216)	4/52	0.1287728412494626	0.4183959529481888	0	0	2.1539928218932256	4.4150506053181005	BMP4;NFIB;SOX9;HES5
Regulation Of Proteolysis (GO:0030162)	4/52	0.1287728412494626	0.4183959529481888	0	0	2.1539928218932256	4.4150506053181005	CST3;HDAC2;CAV1;PLK1
Sensory Perception Of Sound (GO:0007605)	6/92	0.12973425178649772	0.4183959529481888	0	0	1.8046323321721118	3.685541307837099	EYA1;COL11A1;SNAI2;ROR1;ATP2B2;CRYM
Positive Regulation Of Protein Catabolic Process (GO:0045732)	6/92	0.12973425178649772	0.4183959529481888	0	0	1.8046323321721118	3.685541307837099	ASB9;GPC3;FURIN;APOE;FOXO1;DACT1
Positive Regulation Of Programmed Cell Death (GO:0043068)	13/245	0.12995171184431206	0.4183959529481888	0	0	1.452087052522785	2.963117723479762	TOP2A;RARG;CLU;FOXO1;MLLT11;BMP4;LGALS1;RASSF2;TFAP4;E2F1;EMILIN2;PHLDA1;SNCA
Regulation Of Receptor Recycling (GO:0001919)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	OPTN;SNCA
Cellular Response To dsRNA (GO:0071359)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	COLEC12;FLOT1
Cellular Response To Glucocorticoid Stimulus (GO:0071385)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	FAM107A;NR3C1
Regulation Of Vacuole Organization (GO:0044088)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	SCARB2;EPHB2
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	NEDD4L;SNTA1
Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	KANK1;STMN1
Negative Regulation Of Cellular Senescence (GO:2000773)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	YBX1;FBXO5
Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	BMP4;TPM1
Neural Tube Development (GO:0021915)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	HES5;DACT1
Nuclear Envelope Organization (GO:0006998)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	LMNB2;LMNB1
Peptidyl-Threonine Dephosphorylation (GO:0035970)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	PDP1;PPM1E
Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	BMP4;DAB2
Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	HLA-E;TGFBR2
Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	ETS1;CHST2
Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	DHFR;APOE
Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	NOTCH2;ITGAV
Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	CREB3L1;KLF2
Protein Localization To Centrosome (GO:0071539)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	SPAG5;CEP192
Regulation Of Cartilage Development (GO:0061035)	2/17	0.1310559449505098	0.4183959529481888	0	0	3.443042505592841	6.996713362606661	BMP4;SOX9
Cellular Response To Hypoxia (GO:0071456)	5/72	0.13139125684976782	0.4183959529481888	0	0	1.929637526652452	3.916345460105319	RGCC;EPAS1;MYC;SCN2A;MT3
Second-Messenger-Mediated Signaling (GO:0019932)	5/72	0.13139125684976782	0.4183959529481888	0	0	1.929637526652452	3.916345460105319	RCAN1;EDN1;DDAH2;RCAN3;APOE
Negative Regulation Of Cell Adhesion (GO:0007162)	5/72	0.13139125684976782	0.4183959529481888	0	0	1.929637526652452	3.916345460105319	SEMA5A;CD164;FZD4;SNAI2;EPHB2
Plasma Membrane Organization (GO:0007009)	5/72	0.13139125684976782	0.4183959529481888	0	0	1.929637526652452	3.916345460105319	COLEC12;MYOF;ANXA6;FLOT1;MYH9
Cellular Response To Hydrogen Peroxide (GO:0070301)	3/34	0.13265119269878922	0.41970893877327237	0	0	2.500260145681582	5.050606020448759	EDN1;ANXA1;CLU
Embryonic Limb Morphogenesis (GO:0030326)	3/34	0.13265119269878922	0.41970893877327237	0	0	2.500260145681582	5.050606020448759	HDAC2;RARG;CACNA1C
Negative Regulation Of Cell Cycle Process (GO:0010948)	3/34	0.13265119269878922	0.41970893877327237	0	0	2.500260145681582	5.050606020448759	BMP4;TOM1L2;FBXO5
Positive Regulation Of Organelle Organization (GO:0010638)	3/34	0.13265119269878922	0.41970893877327237	0	0	2.500260145681582	5.050606020448759	ANXA1;ANXA2;DOC2B
Regulation Of Blood Circulation (GO:1903522)	3/34	0.13265119269878922	0.41970893877327237	0	0	2.500260145681582	5.050606020448759	TPM1;BDKRB2;KCNMB4
Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884)	3/34	0.13265119269878922	0.41970893877327237	0	0	2.500260145681582	5.050606020448759	PRNP;RCAN1;LMCD1
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	10/179	0.13406790189419793	0.42374014524219367	0	0	1.5321991441394427	3.0788145612929916	NOTCH2;NTRK2;F2R;CCL2;ROR1;ROR2;APOE;MT3;MTURN;ICAM1
Regulation Of MAP Kinase Activity (GO:0043405)	7/114	0.13472252633561485	0.42535666922753634	0	0	1.6926244001010355	3.392929889399134	BMP4;EDN1;DIRAS2;SPRY4;APOE;CD24;TPD52L1
Actin Cytoskeleton Reorganization (GO:0031532)	4/53	0.13543188253843225	0.42668941995936605	0	0	2.109923915730491	4.218342352129944	ANXA1;S1PR1;MYH9;PDLIM4
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	4/53	0.13543188253843225	0.42668941995936605	0	0	2.109923915730491	4.218342352129944	CST3;CDKN2D;MT3;SNCA
Cellular Response To Decreased Oxygen Levels (GO:0036294)	5/73	0.13700813649258362	0.4302866527689915	0	0	1.9011614079594101	3.778966980456171	RGCC;EPAS1;MYC;SCN2A;MT3
Cellular Response To Reactive Oxygen Species (GO:0034614)	5/73	0.13700813649258362	0.4302866527689915	0	0	1.9011614079594101	3.778966980456171	EDN1;ANXA1;TPM1;CLU;MT3
Granulocyte Chemotaxis (GO:0071621)	5/73	0.13700813649258362	0.4302866527689915	0	0	1.9011614079594101	3.778966980456171	EDN1;ANXA1;KLF5;CCL2;PPIA
Peptidyl-Lysine Modification (GO:0018205)	6/94	0.1395483532569191	0.4324472330791648	0	0	1.7634339344865662	3.4728082489193475	UBE2I;EYA1;BCL11A;PLOD2;PLOD1;HDAC9
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	8/137	0.14119837006838096	0.4324472330791648	0	0	1.6048504683681069	3.1416384217984445	DHFR;CAV1;SNAI2;RPL13A;YBX1;TYMS;SOGA1;GAPDH
Action Potential (GO:0001508)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	GNA14;KCNMB4;YWHAH
Regulation Of Postsynaptic Membrane Potential (GO:0060078)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	GRIN2A;GABRE;GRIN1
Regulation Of Sodium Ion Transport (GO:0002028)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	NEDD4L;SNTA1;YWHAH
Response To Exogenous dsRNA (GO:0043330)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	COLEC12;RFTN1;FLOT1
Skeletal Muscle Organ Development (GO:0060538)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	MYL6;CAV1;STRA6
Glutamate Receptor Signaling Pathway (GO:0007215)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	GRIN2A;GRIN3A;GRIN1
Macrophage Activation (GO:0042116)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	DYSF;CLU;SNCA
Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	FAM107A;CCL2;DACT1
Positive Regulation Of Cell Development (GO:0010720)	3/35	0.14129709157954806	0.4324472330791648	0	0	2.422001008064516	4.7395909400047875	BMP4;SERPINF1;NAP1L1
Regulation Of Focal Adhesion Assembly (GO:0051893)	4/54	0.14222754359205153	0.4324472330791648	0	0	2.0676177658142665	4.03253092848829	LIMCH1;PEAK1;FAM107A;THY1
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	4/54	0.14222754359205153	0.4324472330791648	0	0	2.0676177658142665	4.03253092848829	RPL5;CAV1;RPL11;SMAD7
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	4/54	0.14222754359205153	0.4324472330791648	0	0	2.0676177658142665	4.03253092848829	RGCC;HSPB1;APOE;ETS1
Regulation Of mRNA Stability (GO:0043488)	5/74	0.1427293584098038	0.4324472330791648	0	0	1.8735106840110942	3.6473600430308095	CARHSP1;E2F1;YBX1;PABPC1;MEX3D
Import Into Nucleus (GO:0051170)	5/74	0.1427293584098038	0.4324472330791648	0	0	1.8735106840110942	3.6473600430308095	BCL3;PRICKLE1;KPNA2;HNRNPA1;IPO7
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	KANK1;KIF20B
Adrenergic Receptor Signaling Pathway (GO:0071875)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	LMBRD2;PDE4D
Associative Learning (GO:0008306)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	MAP1A;GRIN1
Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	HSPB1;PPIA
Branching Involved In Ureteric Bud Morphogenesis (GO:0001658)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	BMP4;MYC
Cardiac Muscle Cell Contraction (GO:0086003)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	GSN;CACNA1C
Regulation Of Synaptic Vesicle Exocytosis (GO:2000300)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	RIMS3;SYN1
Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	ITGA4;CCL2
Renal Absorption (GO:0070293)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	GSN;SGK1
Dendritic Cell Migration (GO:0036336)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	EPS8;CLU
Response To Organophosphorus (GO:0046683)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	NT5E;TYMS
Endothelial Cell Proliferation (GO:0001935)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	SEMA5A;BMP4
Excitatory Postsynaptic Potential (GO:0060079)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	GRIN2A;GRIN1
Ureteric Bud Development (GO:0001657)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	BMP4;GPC3
Ureteric Bud Morphogenesis (GO:0060675)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	BMP4;MYC
Heart Trabecula Morphogenesis (GO:0061384)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	HEY1;S1PR1
Mesenchyme Morphogenesis (GO:0072132)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	HEY1;SOX9
Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	PRNP;THY1
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	IFITM1;GSN
Neural Crest Cell Differentiation (GO:0014033)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	SNAI2;SOX8
Neuromuscular Synaptic Transmission (GO:0007274)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	DTNA;RIMBP3
Nitric Oxide Mediated Signal Transduction (GO:0007263)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	DDAH2;APOE
Nucleosome Disassembly (GO:0006337)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	SMARCD2;SMARCB1
Positive Regulation Of DNA Replication (GO:0045740)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	BCAR3;DNA2
Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	RGCC;FSCN1
Regulation Of cAMP-mediated Signaling (GO:0043949)	2/18	0.14395500286613733	0.4324472330791648	0	0	3.2276845637583893	6.256074157186318	PDE4D;GNAI1
