Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	12/38	0.005229275581825284	0.060602865801843174	0	0	2.7723087723087723	14.564275682514596	CCNA2;PLK3;WEE1;MELK;CCNY;CCDC57;CHEK2;KDM8;PLK1;CDK1;FOXM1;TPD52L1
Cellular Response To Type I Interferon (GO:0071357)	12/38	0.005229275581825284	0.060602865801843174	0	0	2.7723087723087723	14.564275682514596	IFITM3;IFITM1;SP100;MAVS;IFITM2;TBK1;IFI27;OAS2;TRAF3;IFIT1;TANK;IKBKE
Negative Regulation Of Type I Interferon Production (GO:0032480)	12/38	0.005229275581825284	0.060602865801843174	0	0	2.7723087723087723	14.564275682514596	YY1;PTPRS;NPLOC4;REL;LILRB1;PTPN11;TRIM27;CACTIN;XAF1;ATG12;ATG5;HAVCR2
Cellular Response To Salt (GO:1902075)	26/109	0.005254867618150097	0.060602865801843174	0	0	1.884600837211279	9.891516833483438	CAMK2D;PRKAA1;CPNE4;CIB2;CACNA1A;IQGAP1;RASGRP2;CLU;HSP90B1;CPNE3;CPNE2;SCN5A;ECT2;HNRNPA1;SLC13A5;TGM2;P2RY12;SLC12A2;MEF2C;MCOLN1;SYT17;P2RX3;DLG4;ALOX5AP;PPIF;LGMN
Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	26/109	0.005254867618150097	0.060602865801843174	0	0	1.884600837211279	9.891516833483438	SEMA5A;KANK1;VCP;TNKS;LRRK2;GSKIP;TNFAIP3;CDC73;CDH3;TNKS2;RUVBL1;GPC3;TBL1X;SOX4;CSNK1G3;USP8;SMURF2;SULF1;NFKB1;SULF2;COL1A1;SKI;ZEB2;LGR6;FGFR2;RNF220
Regulation Of Wnt Signaling Pathway (GO:0030111)	26/109	0.005254867618150097	0.060602865801843174	0	0	1.884600837211279	9.891516833483438	KANK1;LRP1;LRRK2;GSKIP;TNFAIP3;TSKU;CDC73;SNX3;SUMO1;GPC3;DACT3;TCF7L1;ITGA3;KREMEN1;TSC2;DCDC2;SULF1;PPP1CA;SULF2;SKI;CCNY;MDFIC;LGR6;FGFR2;VGLL4;TRABD2A
Supramolecular Fiber Organization (GO:0097435)	62/316	0.005477396947140771	0.0630219844547479	0	0	1.4725028342518278	7.667506763321393	COL18A1;HSP90AB1;TNFAIP6;SH3KBP1;COL14A1;COL12A1;CIB1;LOXL2;CYP1B1;CD36;B2M;SERF1A;COL27A1;TPM4;ACTN1;SERPINF2;TPM1;SHROOM3;EMP2;WDR73;SERPINB8;CKAP5;BACE1;CLIP2;KIF2A;CDC42EP2;TAGLN2;TAGLN3;ARHGEF2;MAPT;ALDOA;ARHGAP12;CST3;CNN2;CNN1;DNAJB6;MYO6;RIPK1;WHAMM;HNRNPA1;SNCA;PLK3;GSN;FUS;SIAH2;NCKAP5L;KRT10;HOOK3;COL1A1;MYO1D;MYO1E;MARCKS;COL1A2;BMP1;KIF18B;HOOK1;MYO5B;KRT15;TLL2;VIM;FGF13;MYO1F
Regulation Of Cell Differentiation (GO:0045595)	41/193	0.0054993906647976395	0.06312788911963058	0	0	1.6248296939156401	8.454180596637336	GCM1;GSK3B;PHLDB1;CEBPB;HDAC2;SMARCB1;HSP90AB1;PLEKHB2;CEBPD;ZFP36L1;RELN;SCIN;PPP1R13L;ALOX5;DAG1;TNR;FLOT2;RBBP7;CDK5RAP2;YWHAH;SUZ12;ZFHX2;SERPINF2;ACTL6A;IGF2;EIF2AK2;EMP2;PA2G4;ARID1A;KLF4;PTK2;GATAD2A;SMAD7;BIN1;FES;ID2;PHLDB2;EPHA3;FGFR2;ATF4;FGFR1
Positive Regulation Of miRNA Transcription (GO:1902895)	13/43	0.005632908186797396	0.06439524585598214	0	0	2.603195224719101	13.482284970099059	JUN;SPI1;POU2F1;FOS;NR3C1;KLF4;ETS1;HIF1A;GNL3;FOSL1;KLF5;ATOH8;TP53
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	21/83	0.00563588861624479	0.06439524585598214	0	0	2.0366708314402544	10.547104480226881	SLC24A4;GP1BB;CACNA2D1;CACNA1B;ITPR1;CACNA1A;ITPR2;CACNA1D;CACNA1F;CLU;CACNA1E;SLC8A1;JPH4;GRIN2A;PTPRC;LCK;SCN9A;PLCE1;FLNA;SCN5A;SCN2A
Carbohydrate Biosynthetic Process (GO:0016051)	9/25	0.005785828021713727	0.06565252210385968	0	0	3.3771695301542777	17.400338476879888	FUT6;FUT8;FUT7;ST3GAL4;ST3GAL6;B3GALT5;B4GALNT2;ST3GAL2;FUT3
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	9/25	0.005785828021713727	0.06565252210385968	0	0	3.3771695301542777	17.400338476879888	USP25;CREB3;XBP1;WFS1;LRRK2;CREB3L1;PARK7;CLU;HERPUD1
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	9/25	0.005785828021713727	0.06565252210385968	0	0	3.3771695301542777	17.400338476879888	PIF1;TNKS2;XRN1;TNKS;ERCC4;TINF2;HNRNPC;HNRNPA1;DCP2
Organonitrogen Compound Catabolic Process (GO:1901565)	20/78	0.00580414048934732	0.06570926021884947	0	0	2.0732136571629707	10.675358050201142	MPST;PNPLA8;FMO1;DENND3;ETFB;NPL;UCHL3;CLN8;RENBP;CYP3A5;PLA2G7;GNPDA1;TST;ANPEP;CHEK2;ENPP2;PPT1;RIPK1;TPP1;SLC16A3
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	14/48	0.005901992072137351	0.06611992300555031	0	0	2.4739147503047585	12.69728172418613	EPHA4;SMAD4;DUSP3;GSTP1;PTEN;FBLN1;DUSP6;PTPRC;CNKSR3;ITGB1BP1;SPRY1;EZR;GBP1;TLR4
Microvillus Organization (GO:0032528)	6/13	0.005920787270756328	0.06611992300555031	0	0	5.1434575931948965	26.382264273438274	RAP2A;RAP1A;RAPGEF2;FXYD5;TNIK;MAP4K4
Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	6/13	0.005920787270756328	0.06611992300555031	0	0	5.1434575931948965	26.382264273438274	PPP1R15A;ATF6B;HSPA5;WFS1;NCK2;DNAJB9
Regulation Of T-helper 17 Type Immune Response (GO:2000316)	6/13	0.005920787270756328	0.06611992300555031	0	0	5.1434575931948965	26.382264273438274	CLEC7A;IL23A;PRKCQ;IL12RB1;JUNB;SMAD7
Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	6/13	0.005920787270756328	0.06611992300555031	0	0	5.1434575931948965	26.382264273438274	PANK2;PDK4;SIRT5;FGFR4;PPARA;CES1
Regulation Of Fatty Acid Beta-Oxidation (GO:0031998)	6/13	0.005920787270756328	0.06611992300555031	0	0	5.1434575931948965	26.382264273438274	ABCD2;IRS1;AKT2;PPARA;ABCD1;PLIN5
Cellular Response To Reactive Oxygen Species (GO:0034614)	19/73	0.005946872132999635	0.06626131117039774	0	0	2.115196653373993	10.84014994335381	JUN;ANXA1;TPM1;PXN;TNFAIP3;PEX2;FOS;CLU;PEX13;HDAC6;RHOB;MAPK8;IL6;PPIF;CYP1B1;RIPK1;MAPT;ECT2;MAPK3
Cellular Response To Hydrogen Peroxide (GO:0070301)	11/34	0.006024260970905946	0.0664641021312384	0	0	2.8722501906941265	14.682829427768244	IL6;ANXA1;CAT;PPIF;TNFAIP3;CYP1B1;RIPK1;ECT2;CLU;HDAC6;RHOB
Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)	11/34	0.006024260970905946	0.0664641021312384	0	0	2.8722501906941265	14.682829427768244	NDUFB9;NDUFA8;NDUFB8;NDUFS8;NDUFB10;NDUFB6;NDUFA5;NDUFB4;NDUFA2;NDUFC1;NDUFS1
Positive Regulation Of Neuron Death (GO:1901216)	11/34	0.006024260970905946	0.0664641021312384	0	0	2.8722501906941265	14.682829427768244	BACE1;PRNP;CDK5;IFNG;DDIT3;ITGB2;CCL3;MAPT;NUPR1;CLU;SNCA
Aerobic Electron Transport Chain (GO:0019646)	18/68	0.006055450639314738	0.0664641021312384	0	0	2.16392543088287	11.050726774317477	NDUFB9;NDUFA8;COX7B;NDUFB8;NDUFB10;NDUFB6;NDUFA5;COX4I1;NDUFB4;COX4I2;NDUFA2;NDUFC1;SDHC;UQCR10;SDHA;COX5B;NDUFS8;NDUFS1
Actin Polymerization Or Depolymerization (GO:0008154)	15/53	0.006059328597864117	0.0664641021312384	0	0	2.371888523134963	12.111233471865855	GSN;COBL;DSTN;MICAL2;ARHGAP6;AIF1;ENAH;VIL1;PSTPIP1;SCIN;DIAPH3;ABI2;PSTPIP2;SPIRE2;GAS7
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)	15/53	0.006059328597864117	0.0664641021312384	0	0	2.371888523134963	12.111233471865855	CAST;CDKN2D;SIAH2;IFI6;TRIAP1;CST7;KLF4;THBS1;CST3;DNAJB6;LAMP3;CARD16;GAS6;CD44;SNCA
Negative Regulation Of Metabolic Process (GO:0009892)	15/53	0.006059328597864117	0.0664641021312384	0	0	2.371888523134963	12.111233471865855	GSTP1;LAMA4;PLCL1;ACOT11;RBPJ;ADAM17;NOVA1;DDIT3;IL1B;ALDH1A1;ID1;IP6K1;TLR4;ATF4;MAP2K6
Muscle Organ Development (GO:0007517)	16/58	0.006125738696697477	0.06674756337063742	0	0	2.2893296510168213	11.664720471554098	TRIM72;MEF2C;TCF21;SRI;IGF1;CHD2;POU6F1;SMTN;ITGA11;COL6A3;DMD;ITGB1BP2;UTRN;BVES;VAMP5;HBEGF
Regulation Of Neuron Death (GO:1901214)	16/58	0.006125738696697477	0.06674756337063742	0	0	2.2893296510168213	11.664720471554098	PRNP;MEF2C;EGLN3;LRRK2;ITGB2;PARK7;TNFRSF1B;CLU;TBK1;IFNG;CDK5;AKT1S1;SARM1;MAPT;CD200;SNCA
Response To Organic Cyclic Compound (GO:0014070)	16/58	0.006125738696697477	0.06674756337063742	0	0	2.2893296510168213	11.664720471554098	CDKN2D;ANXA1;TIPARP;AQP3;CLU;ESR1;STRN3;SOCS2;KYNU;IL1B;CCL5;CCL3;CYP1B1;PMAIP1;FGFR4;ADA
Cellular Response To Nerve Growth Factor Stimulus (GO:1990090)	8/21	0.0062007902557230715	0.0672405821335042	0	0	3.6940332713203374	18.77706122700363	EHD1;NTRK2;RAP1A;NTRK3;MAGI2;RAPGEF2;CIB1;MAPT
Negative Regulation Of MAPK Cascade (GO:0043409)	25/105	0.006275028520847518	0.0672405821335042	0	0	1.8797381875881523	9.532485530634494	GSTP1;PTEN;FBLN1;FOXM1;DUSP16;FOXO1;RGS2;DAG1;APOE;GBP1;EPHA4;SMAD4;DUSP2;DUSP3;DUSP1;IRAK3;DUSP6;PTPRC;IL1B;CNKSR3;ITGB1BP1;SPRY1;EZR;PPIA;TLR4
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	PLK3;CDKN1A;PLK2;CHEK2;CASP2;TRIAP1;TP53
NLS-bearing Protein Import Into Nucleus (GO:0006607)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	RANBP2;RGPD5;KPNA5;KPNA2;KPNA3;KPNB1;RGPD3
Carboxylic Acid Catabolic Process (GO:0046395)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	MPST;GNPDA1;TST;FMO1;ETFB;NPL;RENBP
Cellular Response To dsRNA (GO:0071359)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	COLEC12;MAVS;DHX9;RIOK3;PDE12;FLOT1;IFIT1
Cellular Response To Glucocorticoid Stimulus (GO:0071385)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	ZFP36;BCL2L11;KLF9;NR3C1;SSTR2;ZFP36L1;PCK2
Intracellular Zinc Ion Homeostasis (GO:0006882)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	SLC30A8;LCK;SLC30A5;TMC8;SLC30A1;SLC30A10;SLC39A14
Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	RPL5;RPS7;LIMK1;RPL11;PARK7;RPL17;SMAD7
Positive Regulation Of Glial Cell Differentiation (GO:0045687)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	SERPINE2;TENM4;PTPRZ1;ID2;CXCR4;HES1;TNFRSF1B
Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	ADAM17;CCL5;CCL4;STK39;CCL3;NEDD9;CCR2
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	7/17	0.00633445516452177	0.0672405821335042	0	0	4.201226348983882	21.265563660079025	PRKAA1;SMARCA5;DDX21;BRCA1;NOS1;PPARGC1A;SOX4
Regulation Of Interleukin-1 Beta Production (GO:0032651)	21/84	0.006524022136806503	0.06890120032880669	0	0	2.0042253521126763	10.085791490363807	GSDMD;SERPINB1;GSTP1;PYHIN1;TNFAIP3;NOD2;IGF1;LILRA2;IL6;AIM2;IFNG;CLEC7A;CASP1;CCL3;TLR8;MNDA;CD36;CARD16;NLRP1;TLR4;CD33
Ribosome Biogenesis (GO:0042254)	34/155	0.006524137260477622	0.06890120032880669	0	0	1.6915165742383802	8.512128453659352	RPL5;WDR3;RPL11;RPF2;SPATA5;RPL7;NOL6;EXOSC7;RPS14;RPS16;RPS15A;EXOSC9;RPL14;RPS11;GLUL;LYAR;RPS13;METTL17;WDR36;NOP58;RPS7;DIMT1;RPS8;WDR74;RPL35A;RPS3A;WDR12;UTP18;GTPBP4;MRPL22;EBNA1BP2;PIN4;RPS24;RPS23
Regulation Of Protein Phosphorylation (GO:0001932)	53/265	0.006575332140484196	0.06890120032880669	0	0	1.5070334757834758	7.5719844878395115	CDKN1A;FMR1;ITGB3;LRRK2;ITGB2;PTEN;CIB1;PARK7;FGF5;AKT2;RB1CC1;FLOT1;PLCE1;HSP90AA1;AKTIP;CCNA2;FGR;RAP2A;ADAM17;IMPACT;CCNY;IL1B;MYADM;PECAM1;ADTRP;TNIK;WDFY2;CACTIN;GAS6;CARD14;PPIA;ENG;PIK3R3;FBLN1;C9ORF72;AURKB;C3;FXR2;RELN;RIPK1;ECT2;MAPK3;PRNP;NTRK2;NTRK3;IGF2;IGF1;PTPN13;PTK2;MAVS;CD4;DNAJC10;HLA-DRB1
Heterochromatin Organization (GO:0070828)	12/39	0.006588211304281756	0.06890120032880669	0	0	2.6694746694746696	13.40736550089555	KMT2D;HDAC2;LMNA;SETDB2;SMARCA5;MTHFR;BAZ2A;TRIP12;HMGB1;EZH1;LOXL2;EZH2
Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	12/39	0.006588211304281756	0.06890120032880669	0	0	2.6694746694746696	13.40736550089555	BCAP31;BCLAF1;BCL2L11;RPS7;LCK;DDIT3;NCK2;PMAIP1;NUPR1;S100A9;TP53;S100A8
Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	12/39	0.006588211304281756	0.06890120032880669	0	0	2.6694746694746696	13.40736550089555	XBP1;SMARCB1;SPI1;SYK;AXL;IL7;ACTL6A;ZBTB1;RHOH;CD27;ARID1A;GAS6
ncRNA Processing (GO:0034470)	24/100	0.006588607486871304	0.06890120032880669	0	0	1.8993005955141644	9.539072495248766	TSEN34;RPL5;WDR36;NOP58;POP7;SSB;RPS7;RPP30;INTS10;RPL11;WDR74;RPL35A;RPL7;NOL6;EXOSC7;EBNA1BP2;RPS16;EXOSC9;RPL14;INTS7;PIN4;LYAR;INTS8;RPS24
Receptor-Mediated Endocytosis (GO:0006898)	28/122	0.006809443175981041	0.07091015087899244	0	0	1.7921758004070567	8.94196245707632	ITGB1;RALA;CALCRL;LRP1;CD81;ITGB2;CLTB;STAB2;AP2A1;ASGR1;DPP4;FCHO1;STAB1;APOE;CD36;LDLRAP1;SNCA;SYK;MAGI2;LILRB1;HSPG2;DNM1;RAB31;CTTN;NEDD4;PPT1;CD9;FCGR2B
Regulation Of Protein Catabolic Process (GO:0042176)	28/122	0.006809443175981041	0.07091015087899244	0	0	1.7921758004070567	8.94196245707632	GSK3B;VCP;TMF1;ODC1;TNFAIP3;HMGCR;ZDHHC2;FOXO1;OAZ2;OAZ3;TNFSF13B;SNX3;CHEK2;GPC3;FLNA;APOE;HSP90AA1;TIPARP;PLK2;CYP51A1;IRAK3;EEF1A1;NEDD4;ASB9;PSME1;PSME2;EZR;VGLL4
Positive Regulation Of Lipid Kinase Activity (GO:0090218)	10/30	0.006876514529542425	0.07115823001639708	0	0	3.002279901788846	14.950283191268776	P2RY12;FGR;CD81;FLT3;IRS1;CD19;PIK3R4;NOD2;MAPT;PTK2
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	10/30	0.006876514529542425	0.07115823001639708	0	0	3.002279901788846	14.950283191268776	SRPX2;ANXA1;TBXA2R;HMOX1;CIB1;ITGB1BP1;PTGS2;KLF4;HDAC9;THBS1
Response To Epidermal Growth Factor (GO:0070849)	10/30	0.006876514529542425	0.07115823001639708	0	0	3.002279901788846	14.950283191268776	EEF1A1;VIL1;MED1;ZFP36;DUSP3;PTPN11;IQGAP1;PTPN12;ZFP36L1;MAPK3
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	23/95	0.006903824718301728	0.0712913782626304	0	0	1.9210564951844022	9.558561832441013	BCAS3;SPARC;ANXA3;ITGB3;PROX1;ETS1;HIF1A;THBS1;HDAC6;RTN4;PTK2;RHOB;NELL2;VIL1;IFNG;ATOH8;ENPP2;CTSH;ADAM9;ITGB1BP1;PFN1;RREB1;MAP4K4
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	13/44	0.006968440126610873	0.07180839345501308	0	0	2.519073939833273	12.510637819405938	LAPTM5;CXCR4;PARP14;HIF1A;MAVS;AXL;IL7;CASP1;RIPK1;FADD;GAS6;IKBKE;HSPA1B
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	25/106	0.007121880947761101	0.07308441654500789	0	0	1.8564227132633337	9.17923695067455	KANK2;CDKN1A;SMARCB1;CCNH;PTEN;AIF1;CDC73;LSM11;DPF2;CDKN2D;STIL;ANXA1;RRM2;APLP2;ACTL6A;ARID1A;KLF4;RBL2;ADAM17;WEE1;RGCC;RBL1;ID2;PSME1;PSME2
Response To Calcium Ion (GO:0051592)	25/106	0.007121880947761101	0.07308441654500789	0	0	1.8564227132633337	9.17923695067455	CAMK2D;PRKAA1;CPNE4;PEF1;CACNA1A;IQGAP1;RASGRP2;AQP3;CLU;THBS1;PPP3CA;CPNE3;CPNE2;SCN5A;ECT2;MEF2C;MCOLN1;SYT17;NEDD4;ALOX5AP;PPIF;ADAM9;CALM3;CALM2;LGMN
Interferon-Mediated Signaling Pathway (GO:0140888)	14/49	0.0071970731037491395	0.07351465888528114	0	0	2.4030909729539864	11.857045148002397	IFITM3;IFITM1;SP100;IFITM2;IFNGR2;IFNLR1;TANK;MAVS;TBK1;IFI27;IFNG;OAS2;TRAF3;IKBKE
Positive Regulation Of Protein Modification Process (GO:0031401)	46/225	0.0072012343925388364	0.07351465888528114	0	0	1.5482897883445628	7.6384920435502215	CDKN1A;NNMT;FMR1;ITGB3;LRRK2;PIK3R3;BAZ2A;CIB1;TXN;AURKB;C3;FGF5;FXR2;RELN;AKT2;RB1CC1;FLOT1;RIPK1;MAPK3;NTRK2;HSP90AA1;AKTIP;NTRK3;IGF2;SMARCA5;LILRB2;PTK2;CCNA2;RAP2A;ADAM17;MAVS;CD4;IFNG;IL1B;PECAM1;CALM3;ADTRP;TNIK;WDFY2;GAS6;CALM2;CARD14;PPIA;HLA-DRB1;ENG;TRABD2A
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	22/90	0.00721701834227939	0.07351465888528114	0	0	1.9453929511219774	9.593342295756722	PRNP;CD81;CD80;ITGB3;ITGB2;IGF2;OSM;PTPN11;IGF1;SAMSN1;GHR;IL6;HAX1;RELN;PTPRC;IL23A;ENPP2;PECAM1;TNFRSF14;ARHGEF2;TP53;CD44
Response To Metal Ion (GO:0010038)	17/64	0.007246187250431454	0.07351465888528114	0	0	2.173773827692492	10.710791968646918	SLC30A8;PEF1;SLC30A4;AQP3;CRIP1;HIF1A;THBS1;KHK;LOXL2;PPP1CA;PPP3CA;NEDD4;CALM3;MAPT;CALM2;HAMP;SNCA
Ribosomal Large Subunit Biogenesis (GO:0042273)	15/54	0.00730341952115562	0.07351465888528114	0	0	2.3109357262554733	11.368446359458327	RPL5;RPLP0;RPL11;WDR74;RPL35A;RPF2;SPATA5;WDR12;RPL6;GTPBP4;RPL7;TRAF7;EBNA1BP2;NEDD4;RPL14
Glucose Metabolic Process (GO:0006006)	16/59	0.007312742607915931	0.07351465888528114	0	0	2.2359586381656924	10.996750662482464	TPI1;MDH1;PGAM1;ENO1;ENO2;ENO3;SLC39A14;HK1;HK3;OAS1;HKDC1;PGK1;PPARGC1A;PGM1;ATF4;PCK2
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	16/59	0.007312742607915931	0.07351465888528114	0	0	2.2359586381656924	10.996750662482464	DCTN6;PLK3;STIL;TNKS;PLK2;PLK1;CKAP5;AURKB;NDC80;CENPE;KIF2A;NUF2;CDK1;DLGAP5;KPNB1;SPC25
Positive Regulation Of Proteolysis (GO:0045862)	16/59	0.007312742607915931	0.07351465888528114	0	0	2.2359586381656924	10.996750662482464	HDAC2;BAD;PLK1;TNFRSF1B;TANK;CTSS;IFNG;IL1B;PERP;RCAN3;CTSH;ADAM9;APOE;FADD;FGFR4;OGT
protein-DNA Complex Assembly (GO:0065004)	16/59	0.007312742607915931	0.07351465888528114	0	0	2.2359586381656924	10.996750662482464	BRD2;SUPT16H;CENPV;ATRX;HMGB2;SMARCA5;NAP1L1;HIRA;CHAF1B;CHAF1A;SART3;RAD51;NASP;DNAJC9;TCF4;ASF1B
Regulation Of Type I Interferon Production (GO:0032479)	16/59	0.007312742607915931	0.07351465888528114	0	0	2.2359586381656924	10.996750662482464	TRAF3IP3;PTPN11;TICAM1;TANK;ATG12;MAVS;TBK1;NPLOC4;TRAF3;IRF5;TRIM27;CD14;XAF1;IKBKE;GAPDH;ATG5
Mitotic Spindle Organization (GO:0007052)	21/85	0.007523473994938368	0.07532630352741539	0	0	1.9727937940140845	9.646423632962614	DCTN6;ARHGEF10;PLK3;VCP;STIL;TNKS;PLK2;PLK1;KIF23;CKAP5;AURKB;NDC80;CENPE;TPX2;KIF2A;CHEK2;NUF2;FLNA;DLGAP5;KPNB1;SPC25
Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	21/85	0.007523473994938368	0.07532630352741539	0	0	1.9727937940140845	9.646423632962614	SEMA5A;CSNK1G3;USP8;KANK1;VCP;SMURF2;TNKS;LRRK2;GSKIP;NFKB1;COL1A1;ZEB2;CDH3;TNKS2;RUVBL1;GPC3;TBL1X;LGR6;SOX4;FGFR2;RNF220
Macrophage Activation (GO:0042116)	11/35	0.007670756343808886	0.07633639780854971	0	0	2.7524122807017544	13.405183786278553	SBNO2;SYK;IFNG;SLC11A1;C5AR1;ITGB2;MAPT;AIF1;CLU;TLR4;SNCA
Platelet Aggregation (GO:0070527)	11/35	0.007670756343808886	0.07633639780854971	0	0	2.7524122807017544	13.405183786278553	P2RY12;CSRP1;UBASH3B;ITGB3;ACTN1;PLEK;TYRO3;HBB;FLNA;PPIA;MYL12A
Regulation Of Axon Extension (GO:0030516)	11/35	0.007670756343808886	0.07633639780854971	0	0	2.7524122807017544	13.405183786278553	GSK3B;GOLGA4;PTPRS;CDKL5;CTTN;SEMA3A;LIMK1;APOE;MAPT;MAP3K13;RTN4
Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	9/26	0.007743899542734346	0.07644777628587346	0	0	3.1783268707202375	15.449369856039446	CENPF;ZWILCH;NUF2;PLK1;TRIP13;NDC80;ZWINT;SPC24;SPC25
Mitotic Spindle Checkpoint Signaling (GO:0071174)	9/26	0.007743899542734346	0.07644777628587346	0	0	3.1783268707202375	15.449369856039446	CENPF;ZWILCH;NUF2;PLK1;TRIP13;NDC80;ZWINT;SPC24;SPC25
Regulation Of Myeloid Cell Differentiation (GO:0045637)	9/26	0.007743899542734346	0.07644777628587346	0	0	3.1783268707202375	15.449369856039446	PURB;HSPA9;MEF2C;SPI1;MAFB;FES;CTR9;PEX2;MEIS2
Spindle Assembly Checkpoint Signaling (GO:0071173)	9/26	0.007743899542734346	0.07644777628587346	0	0	3.1783268707202375	15.449369856039446	CENPF;ZWILCH;NUF2;PLK1;TRIP13;NDC80;ZWINT;SPC24;SPC25
Basement Membrane Organization (GO:0071711)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	FLRT2;HMCN1;NID1;CTSS;MLF2
Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	GHR;IRS1;TSC2;IGF1;PIK3R1
Kinetochore Organization (GO:0051383)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	CENPE;CENPF;CENPW;NUF2;DLGAP5
Mitotic DNA Replication (GO:1902969)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	GINS1;GINS3;MCM4;TK1;MCM2
Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	PLK3;RFWD3;RPA2;RPS27L;TP53
Negative Regulation Of Sprouting Angiogenesis (GO:1903671)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	ALOX5;CREB3L1;E2F2;THBS1;KLF2
Negative Regulation Of Transmembrane Transport (GO:0034763)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	AKT2;IL1B;THBS1;CTTNBP2NL;OAZ3
Positive Regulation Of Actin Nucleation (GO:0051127)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	NCKAP1;GSN;SCIN;BRK1;WHAMM
Positive Regulation Of Lipid Localization (GO:1905954)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	C3;LRP1;IKBKE;NFKB1;PLIN5
Regulation Of Lamellipodium Morphogenesis (GO:2000392)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	VIL1;KANK1;ENPP2;RREB1;CD44
Regulation Of Phospholipase Activity (GO:0010517)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	RGS2;LRP1;FGFR2;FGFR1;SNCA
Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)	5/10	0.008028554909720258	0.07740028717652186	0	0	5.999299719887955	28.9451256949076	PTPRS;RSAD2;HMGB1;GRAMD4;RTN4
Regulation Of Stress Fiber Assembly (GO:0051492)	19/75	0.00809042822950351	0.07784474413417022	0	0	2.0394151502965716	9.824012912815327	PTGER4;ARHGEF10;GPR65;SERPINF2;TPM1;PXN;LIMK1;TACSTD2;ARHGAP28;PIK3R1;ARHGAP6;SORBS3;RGCC;ITGB1BP1;CD47;PFN1;MET;PHLDB2;RAPGEF3
